Region,Date, Frequency, Estimated Unemployment Rate (%), Estimated Employed, Estimated Labour Participation Rate (%)
Andhra Pradesh,2016-01-31, M,17.11,15403662,67.4
Andhra Pradesh,2016-02-29, M,10.08,13879174,55.92
Andhra Pradesh,2016-03-31, M,8.74,14314579,56.76
Andhra Pradesh,2016-04-30, M,3.97,14045983,52.87
Andhra Pradesh,2016-05-31, M,5.94,15873974,60.94
Andhra Pradesh,2016-06-30, M,3.54,13006747,48.64
Andhra Pradesh,2016-07-31, M,4.98,14165099,53.71
Andhra Pradesh,2016-08-31, M,3.01,13558769,50.31
Andhra Pradesh,2016-09-30, M,8.47,14568750,57.22
Andhra Pradesh,2016-10-31, M,11.11,13709005,55.38
Andhra Pradesh,2016-11-30, M,4.87,13757647,51.88
Andhra Pradesh,2016-12-31, M,4.07,13162991,49.17
Andhra Pradesh,2017-01-31, M,5.86,14405379,54.77
Andhra Pradesh,2017-02-28, M,4.83,12994162,48.82
Andhra Pradesh,2017-03-31, M,2.78,13379892,49.15
Andhra Pradesh,2017-04-30, M,2.75,13143105,48.22
Andhra Pradesh,2017-05-31, M,1.7,13107658,47.52
Andhra Pradesh,2017-06-30, M,3.76,12607286,46.64
Andhra Pradesh,2017-07-31, M,2.51,12972951,47.32
Andhra Pradesh,2017-08-31, M,2.49,12749708,46.45
Andhra Pradesh,2017-09-30, M,5.91,13683892,51.61
Andhra Pradesh,2017-10-31, M,2.96,12131064,44.31
Andhra Pradesh,2017-11-30, M,3.19,13011182,47.59
Andhra Pradesh,2017-12-31, M,3.45,13545548,49.62
Andhra Pradesh,2018-01-31, M,4.79,13061886,48.46
Andhra Pradesh,2018-02-28, M,4.38,12414387,45.82
Andhra Pradesh,2018-03-31, M,4.17,12583382,46.29
Andhra Pradesh,2018-04-30, M,2.8,12141674,43.99
Andhra Pradesh,2018-05-31, M,3.64,12309016,44.93
Andhra Pradesh,2018-06-30, M,4.78,11577611,42.72
Andhra Pradesh,2018-07-31, M,5.26,12636224,46.82
Andhra Pradesh,2018-08-31, M,4.03,12338427,45.07
Andhra Pradesh,2018-09-30, M,4.06,12442778,45.42
Andhra Pradesh,2018-10-31, M,5.74,10894155,40.43
Andhra Pradesh,2018-11-30, M,4.67,12084598,44.3
Andhra Pradesh,2018-12-31, M,3.9,12222642,44.39
Andhra Pradesh,2019-01-31, M,4.67,12748903,46.63
Andhra Pradesh,2019-02-28, M,5.75,10842104,40.07
Andhra Pradesh,2019-03-31, M,4.96,11581513,42.4
Andhra Pradesh,2019-04-30, M,3.56,12784615,46.07
Andhra Pradesh,2019-05-31, M,3.65,11999141,43.24
Andhra Pradesh,2019-06-30, M,3.05,11755881,42.05
Andhra Pradesh,2019-07-31, M,3.75,12086709,43.5
Andhra Pradesh,2019-08-31, M,3.32,12285689,43.97
Andhra Pradesh,2019-09-30, M,5.17,12256763,44.68
Andhra Pradesh,2019-10-31, M,3.52,12017405,43.01
Andhra Pradesh,2019-11-30, M,4.12,11397681,41
Andhra Pradesh,2019-12-31, M,4.38,12528397,45.14
Andhra Pradesh,2020-01-31, M,4.84,12016676,43.46
Andhra Pradesh,2020-02-29, M,5.91,11723617,42.83
Andhra Pradesh,2020-03-31, M,4.06,11359660,40.66
Andhra Pradesh,2020-04-30, M,16.29,8792827,36.03
Andhra Pradesh,2020-05-31, M,14.46,9526902,38.16
Andhra Pradesh,2020-06-30, M,2.44,14855579,52.12
Andhra Pradesh,2020-07-31, M,7.79,11272862,41.8
Andhra Pradesh,2020-08-31, M,5.84,10762372,39.04
Andhra Pradesh,2020-09-30, M,5.43,10817388,39.02
Andhra Pradesh,2020-10-31, M,6.55,10490186,38.25
Andhra Pradesh,2020-11-30, M,4.74,11133820,39.79
Andhra Pradesh,2020-12-31, M,6.51,11238274,40.87
Andhra Pradesh,2021-01-31, M,2.95,11776946,41.22
Andhra Pradesh,2021-02-28, M,3.14,11736108,41.11
Andhra Pradesh,2021-03-31, M,5.39,11130399,39.87
Andhra Pradesh,2021-04-30, M,3.56,11244637,39.47
Andhra Pradesh,2021-05-31, M,13.55,10637083,41.61
Andhra Pradesh,2021-06-30, M,7.47,10810677,39.47
Andhra Pradesh,2021-07-31, M,8.93,10873035,40.29
Andhra Pradesh,2021-08-31, M,5.77,11524239,41.22
Assam,2016-01-31, M,5.83,9830026,52.82
Assam,2016-02-29, M,13.24,9574798,55.74
Assam,2016-03-31, M,4.15,8635998,45.42
Assam,2016-04-30, M,0,8571034,43.12
Assam,2016-05-31, M,3.61,9210479,47.98
Assam,2016-06-30, M,10.96,8590588,48.34
Assam,2016-07-31, M,13.99,7982526,46.41
Assam,2016-08-31, M,7.55,8925705,48.18
Assam,2016-09-30, M,8.05,8776602,47.54
Assam,2016-10-31, M,7.02,8138953,43.51
Assam,2016-11-30, M,11.71,7942971,44.63
Assam,2016-12-31, M,3.57,9483848,48.7
Assam,2017-01-31, M,8.33,9275697,50
Assam,2017-02-28, M,6.12,8109924,42.61
Assam,2017-03-31, M,7.49,8307468,44.2
Assam,2017-04-30, M,2.04,8882399,44.55
Assam,2017-05-31, M,13.59,9504191,53.93
Assam,2017-06-30, M,11.11,8530022,46.96
Assam,2017-07-31, M,8.06,8601718,45.69
Assam,2017-08-31, M,4.08,9013099,45.79
Assam,2017-09-30, M,9,9951581,53.19
Assam,2017-10-31, M,8.4,8797514,46.62
Assam,2017-11-30, M,9.34,8777803,46.91
Assam,2018-01-31, M,7.96,9412069,49.34
Assam,2018-02-28, M,8.46,8375373,44.07
Assam,2018-03-31, M,5.45,8896631,45.23
Assam,2018-04-30, M,1.67,9424228,45.98
Assam,2018-05-31, M,6.58,10370592,53.15
Assam,2018-06-30, M,7.09,8574707,44.1
Assam,2018-07-31, M,7.31,8959786,46.09
Assam,2018-08-31, M,1.75,9489645,45.97
Assam,2018-09-30, M,11.84,9830039,52.96
Assam,2018-10-31, M,4.63,8488020,42.19
Assam,2018-11-30, M,8.43,9358053,48.35
Assam,2018-12-31, M,5.22,9539947,47.52
Assam,2019-01-31, M,4.81,10830421,53.61
Assam,2019-02-28, M,4.35,8694500,42.75
Assam,2019-03-31, M,7.14,9356919,47.3
Assam,2019-04-30, M,3.77,9720353,47.32
Assam,2019-05-31, M,4.29,11749334,57.39
Assam,2019-06-30, M,5.08,8923222,43.87
Assam,2019-07-31, M,4.26,9911534,48.21
Assam,2019-08-31, M,5.79,9292039,45.83
Assam,2019-09-30, M,4.46,11468350,55.67
Assam,2019-10-31, M,4.65,8395908,40.76
Assam,2019-11-30, M,4.66,9625364,46.64
Assam,2020-01-31, M,4.29,11420996,54.9
Assam,2020-02-29, M,3.26,8462814,40.17
Assam,2020-03-31, M,3.77,9878742,47.05
Assam,2020-05-31, M,9.38,9926176,50
Assam,2020-06-30, M,0,7544937,34.38
Assam,2020-07-31, M,3.37,8676252,40.83
Assam,2020-08-31, M,5,8210150,39.22
Assam,2020-09-30, M,0.9,12520100,57.22
Assam,2020-10-31, M,2.94,10283710,47.89
Assam,2020-11-30, M,4.22,9166357,43.17
Assam,2021-01-31, M,1.61,11555536,52.77
Assam,2021-02-28, M,1.52,9599029,43.71
Assam,2021-03-31, M,1.13,9490941,42.96
Assam,2021-07-31, M,1.18,9555120,42.93
Bihar,2016-01-31, M,3.7,24739780,41.51
Bihar,2016-02-29, M,4.52,26925344,45.47
Bihar,2016-03-31, M,2.29,23838393,39.25
Bihar,2016-04-30, M,5.5,26452688,44.94
Bihar,2016-05-31, M,12.92,25169982,46.3
Bihar,2016-06-30, M,7.67,26974137,46.7
Bihar,2016-07-31, M,3.9,24305446,40.35
Bihar,2016-08-31, M,12.43,26192565,47.61
Bihar,2016-09-30, M,14.39,24663044,45.76
Bihar,2016-10-31, M,6.47,25686600,43.53
Bihar,2016-11-30, M,6.28,24857505,41.95
Bihar,2016-12-31, M,4.43,25924646,42.81
Bihar,2017-01-31, M,4.72,24479462,40.45
Bihar,2017-02-28, M,3.41,25761779,41.91
Bihar,2017-03-31, M,2.48,24398730,39.23
Bihar,2017-04-30, M,1.34,25060822,39.75
Bihar,2017-05-31, M,2.12,26086226,41.61
Bihar,2017-06-30, M,1.69,26162150,41.46
Bihar,2017-07-31, M,1.75,24448773,38.68
Bihar,2017-08-31, M,3.33,24500483,39.31
Bihar,2017-09-30, M,4.81,24901807,40.49
Bihar,2017-10-31, M,4.86,25209722,40.93
Bihar,2017-11-30, M,5,24835579,40.29
Bihar,2017-12-31, M,5.05,24834397,40.23
Bihar,2018-01-31, M,3.19,26320624,41.72
Bihar,2018-02-28, M,6.64,25273112,41.46
Bihar,2018-03-31, M,9.89,24460810,41.48
Bihar,2018-04-30, M,7.49,24340228,40.12
Bihar,2018-05-31, M,4,25857744,40.98
Bihar,2018-06-30, M,7.03,24668734,40.29
Bihar,2018-07-31, M,8.92,23483603,39.06
Bihar,2018-08-31, M,8.73,23303745,38.6
Bihar,2018-09-30, M,4.59,25022998,39.56
Bihar,2018-10-31, M,9.25,23429236,38.86
Bihar,2018-11-30, M,10.75,22893899,38.53
Bihar,2018-12-31, M,7.51,22682550,36.75
Bihar,2019-01-31, M,7.52,24277845,39.26
Bihar,2019-02-28, M,10.89,23577976,39.49
Bihar,2019-03-31, M,10.99,23263629,38.93
Bihar,2019-04-30, M,11.22,22098643,36.99
Bihar,2019-05-31, M,9.27,24322323,39.75
Bihar,2019-06-30, M,10.2,24097708,39.71
Bihar,2019-07-31, M,13.44,23248876,39.66
Bihar,2019-08-31, M,11,22260212,36.85
Bihar,2019-09-30, M,8.62,23991088,38.6
Bihar,2019-10-31, M,12.47,24053140,40.31
Bihar,2019-11-30, M,12.4,22445999,37.51
Bihar,2019-12-31, M,10.16,22914536,37.25
Bihar,2020-01-31, M,9.13,23409006,37.54
Bihar,2020-02-29, M,9.61,23168192,37.28
Bihar,2020-03-31, M,15.39,22667882,38.88
Bihar,2020-04-30, M,45.09,14645275,38.63
Bihar,2020-05-31, M,47.26,14050319,38.5
Bihar,2020-06-30, M,18.54,20855544,36.92
Bihar,2020-07-31, M,12.03,21962598,35.92
Bihar,2020-08-31, M,12.25,21029375,34.41
Bihar,2020-09-30, M,11.1,23885640,38.49
Bihar,2020-10-31, M,9.66,22619048,35.79
Bihar,2020-11-30, M,9.23,22910615,36
Bihar,2020-12-31, M,11.85,21443715,34.63
Bihar,2021-01-31, M,9.67,25019470,39.34
Bihar,2021-02-28, M,11.2,22609883,36.09
Bihar,2021-03-31, M,14.1,22706548,37.39
Bihar,2021-04-30, M,10.02,21795163,34.19
Bihar,2021-05-31, M,13.41,24240457,39.42
Bihar,2021-06-30, M,10.14,22381007,35
Bihar,2021-07-31, M,12.38,22386909,35.83
Bihar,2021-08-31, M,12.76,21150536,33.92
Chhattisgarh,2016-01-31, M,0.91,6042681,41.1
Chhattisgarh,2016-02-29, M,5.26,6233184,44.26
Chhattisgarh,2016-03-31, M,0.97,6664130,45.17
Chhattisgarh,2016-04-30, M,2.89,6196137,42.73
Chhattisgarh,2016-05-31, M,4.29,6338136,44.25
Chhattisgarh,2016-06-30, M,1.18,6458159,43.58
Chhattisgarh,2016-07-31, M,3.59,6917881,47.74
Chhattisgarh,2016-08-31, M,1.71,6264762,42.31
Chhattisgarh,2016-09-30, M,8.51,7113859,51.51
Chhattisgarh,2016-10-31, M,3.33,8298791,56.74
Chhattisgarh,2016-11-30, M,3.09,7587438,51.64
Chhattisgarh,2016-12-31, M,3.71,6240718,42.66
Chhattisgarh,2017-01-31, M,3.29,6380086,43.32
Chhattisgarh,2017-02-28, M,1.75,7539539,50.29
Chhattisgarh,2017-03-31, M,2.83,7370766,49.6
Chhattisgarh,2017-04-30, M,4.17,6514503,44.36
Chhattisgarh,2017-05-31, M,3.86,6527077,44.2
Chhattisgarh,2017-06-30, M,1.03,6696222,43.96
Chhattisgarh,2017-07-31, M,0.64,7365798,48.06
Chhattisgarh,2017-08-31, M,3.25,6529389,43.66
Chhattisgarh,2017-09-30, M,4.45,6508360,43.97
Chhattisgarh,2017-10-31, M,2.21,6942533,45.72
Chhattisgarh,2017-11-30, M,3.01,7151861,47.39
Chhattisgarh,2017-12-31, M,1.5,6638490,43.22
Chhattisgarh,2018-01-31, M,5.64,6398523,43.39
Chhattisgarh,2018-02-28, M,1.63,6220704,40.38
Chhattisgarh,2018-03-31, M,2.86,6718999,44.07
Chhattisgarh,2018-04-30, M,2.09,6162574,40.02
Chhattisgarh,2018-05-31, M,4.45,5869882,38.97
Chhattisgarh,2018-06-30, M,1.69,6067913,39.07
Chhattisgarh,2018-07-31, M,3.05,6423394,41.85
Chhattisgarh,2018-08-31, M,2.78,6112994,39.63
Chhattisgarh,2018-09-30, M,23.18,6098401,49.92
Chhattisgarh,2018-10-31, M,12.52,6392014,45.85
Chhattisgarh,2018-11-30, M,5.38,6369071,42.15
Chhattisgarh,2018-12-31, M,4.9,5983109,39.3
Chhattisgarh,2019-01-31, M,6.81,6141864,41.08
Chhattisgarh,2019-02-28, M,6.94,6548608,43.78
Chhattisgarh,2019-03-31, M,3.17,6808582,43.65
Chhattisgarh,2019-04-30, M,2.99,6249706,39.9
Chhattisgarh,2019-05-31, M,9.82,6259019,42.89
Chhattisgarh,2019-06-30, M,6.76,6608625,43.71
Chhattisgarh,2019-07-31, M,4.54,6753624,43.53
Chhattisgarh,2019-08-31, M,4.64,6607694,42.55
Chhattisgarh,2019-09-30, M,8.33,6490778,43.38
Chhattisgarh,2019-10-31, M,6.96,7043839,46.28
Chhattisgarh,2019-11-30, M,2.77,6942930,43.56
Chhattisgarh,2019-12-31, M,6.11,6569389,42.59
Chhattisgarh,2020-01-31, M,9.89,6236201,42.03
Chhattisgarh,2020-02-29, M,7.89,6847173,45.05
Chhattisgarh,2020-03-31, M,7.31,6894808,44.98
Chhattisgarh,2020-04-30, M,0,6534321,39.43
Chhattisgarh,2020-05-31, M,7.64,5454091,35.56
Chhattisgarh,2020-06-30, M,10.27,5707746,38.22
Chhattisgarh,2020-07-31, M,12.37,6444882,44.09
Chhattisgarh,2020-08-31, M,6.07,6893482,43.9
Chhattisgarh,2020-09-30, M,0.86,6881003,41.43
Chhattisgarh,2020-10-31, M,6.11,6334070,40.18
Chhattisgarh,2020-11-30, M,3.09,6536087,40.08
Chhattisgarh,2020-12-31, M,7.84,6292258,40.48
Chhattisgarh,2021-01-31, M,6.76,6525591,41.41
Chhattisgarh,2021-02-28, M,5.82,6586047,41.29
Chhattisgarh,2021-03-31, M,2.46,6321761,38.18
Chhattisgarh,2021-04-30, M,3.42,7057826,42.96
Chhattisgarh,2021-05-31, M,9.35,7019483,45.42
Chhattisgarh,2021-06-30, M,2.32,7098251,42.54
Chhattisgarh,2021-07-31, M,3.75,6498464,39.43
Chhattisgarh,2021-08-31, M,3.91,6538489,39.66
Delhi,2016-01-31, M,11.18,144325,42.71
Delhi,2016-02-29, M,11.11,139645,41.12
Delhi,2016-03-31, M,27.27,144183,51.64
Delhi,2016-04-30, M,23.76,152488,51.86
Delhi,2016-05-31, M,11.72,142106,41.55
Delhi,2016-06-30, M,7.23,143400,39.71
Delhi,2016-07-31, M,19.41,147909,46.93
Delhi,2016-08-31, M,21.11,136416,44.01
Delhi,2016-09-30, M,14.17,131146,38.71
Delhi,2016-10-31, M,10.2,143028,40.16
Delhi,2016-11-30, M,17.99,152807,46.77
Delhi,2016-12-31, M,17.53,138138,41.85
Delhi,2017-01-31, M,6.15,141804,37.57
Delhi,2017-02-28, M,10.67,125279,34.72
Delhi,2017-03-31, M,2.54,148688,37.6
Delhi,2017-04-30, M,13.13,128418,36.26
Delhi,2017-05-31, M,4.51,143693,36.74
Delhi,2017-06-30, M,5.3,133938,34.37
Delhi,2017-07-31, M,4.12,146744,37.02
Delhi,2017-08-31, M,15.94,138058,39.54
Delhi,2017-09-30, M,3.23,152660,37.8
Delhi,2017-10-31, M,4.4,136457,34.05
Delhi,2017-11-30, M,3.49,161595,39.76
Delhi,2017-12-31, M,3.82,142949,35.12
Delhi,2018-01-31, M,3.87,153021,37.44
Delhi,2018-02-28, M,4.44,144573,35.43
Delhi,2018-03-31, M,4.89,157209,38.53
Delhi,2018-04-30, M,8.23,136151,34.42
Delhi,2018-05-31, M,4.22,155775,37.56
Delhi,2018-06-30, M,6.38,149248,36.65
Delhi,2018-07-31, M,14.58,152907,40.96
Delhi,2018-08-31, M,6.94,138141,33.8
Delhi,2018-09-30, M,5.52,163295,39.18
Delhi,2018-10-31, M,12.57,141566,36.53
Delhi,2018-11-30, M,11.44,157215,39.86
Delhi,2018-12-31, M,9.15,137901,33.92
Delhi,2019-01-31, M,9.44,163568,40.18
Delhi,2019-02-28, M,8.33,153787,37.16
Delhi,2019-03-31, M,10.13,164083,40.25
Delhi,2019-04-30, M,9.74,141714,34.45
Delhi,2019-05-31, M,12.56,169487,42.33
Delhi,2019-06-30, M,9.33,149076,35.74
Delhi,2019-07-31, M,11.07,166605,40.53
Delhi,2019-08-31, M,17.18,135407,35.21
Delhi,2019-09-30, M,12.5,166056,40.68
Delhi,2019-10-31, M,15.84,149511,37.9
Delhi,2019-11-30, M,11.11,178768,42.71
Delhi,2019-12-31, M,16.97,145671,37.08
Delhi,2020-01-31, M,13.48,157791,38.36
Delhi,2020-02-29, M,13.81,147500,35.84
Delhi,2020-03-31, M,15.18,152413,37.45
Delhi,2020-04-30, M,20.69,115487,30.21
Delhi,2020-05-31, M,22.76,129610,34.65
Delhi,2020-06-30, M,21.14,112108,29.22
Delhi,2020-07-31, M,16.2,142944,34.89
Delhi,2020-08-31, M,20,121757,30.98
Delhi,2020-09-30, M,8.7,144510,32.07
Delhi,2020-10-31, M,9.14,132505,29.41
Delhi,2020-11-30, M,7.07,154829,33.45
Delhi,2020-12-31, M,9.93,138922,30.82
Delhi,2021-01-31, M,10.32,143249,31.76
Delhi,2021-02-28, M,7.18,140722,30.02
Delhi,2021-03-31, M,10.95,153814,34.04
Delhi,2021-04-30, M,14.18,132057,30.18
Delhi,2021-05-31, M,22.22,118925,29.85
Delhi,2021-06-30, M,21.31,113061,27.92
Delhi,2021-07-31, M,9.91,162721,34.93
Delhi,2021-08-31, M,11.18,136472,29.57
Goa,2016-01-31, M,12.29,196982,49.31
Goa,2016-02-29, M,5.4,211252,48.99
Goa,2016-03-31, M,7.26,230237,54.42
Goa,2016-05-31, M,14.58,200947,51.47
Goa,2016-06-30, M,7.8,213994,50.74
Goa,2016-07-31, M,4.27,221852,50.62
Goa,2016-08-31, M,12.5,227317,56.69
Goa,2016-09-30, M,11.36,228587,56.23
Goa,2016-10-31, M,8.78,213007,50.87
Goa,2016-11-30, M,18.18,213420,56.77
Goa,2016-12-31, M,7.81,233892,55.17
Goa,2017-01-31, M,8.02,225591,53.29
Goa,2017-02-28, M,8.79,213591,50.84
Goa,2017-03-31, M,16.11,207306,53.6
Goa,2017-04-30, M,5.76,232012,53.35
Goa,2017-05-31, M,8.4,232870,55.04
Goa,2017-06-30, M,7.49,214974,50.27
Goa,2017-07-31, M,4.42,212631,48.09
Goa,2017-08-31, M,9.16,230573,54.81
Goa,2017-09-30, M,2.44,218109,48.24
Goa,2017-10-31, M,8.77,202711,47.9
Goa,2017-11-30, M,2.63,215636,47.7
Goa,2017-12-31, M,5.71,227529,51.93
Goa,2018-01-31, M,10,195755,46.76
Goa,2018-02-28, M,5.75,199849,45.55
Goa,2018-03-31, M,4,209009,46.73
Goa,2018-04-30, M,6.88,221279,50.96
Goa,2018-05-31, M,5.47,200979,45.55
Goa,2018-06-30, M,7.58,202815,46.98
Goa,2018-07-31, M,5.17,204092,46.03
Goa,2018-08-31, M,6.25,210397,47.96
Goa,2018-09-30, M,5.79,203023,46.01
Goa,2018-10-31, M,1.05,198499,42.79
Goa,2018-11-30, M,1.77,205855,44.66
Goa,2018-12-31, M,7.22,212538,48.78
Goa,2019-01-31, M,4.46,181567,40.43
Goa,2019-02-28, M,6.25,193322,43.84
Goa,2019-03-31, M,8.74,179185,41.7
Goa,2019-04-30, M,7.25,201737,46.15
Goa,2019-05-31, M,2.91,179340,39.16
Goa,2019-06-30, M,5.45,170471,38.19
Goa,2019-07-31, M,10.98,167437,39.81
Goa,2019-08-31, M,1.98,183603,39.61
Goa,2019-09-30, M,3.41,162885,35.63
Goa,2019-10-31, M,7.21,177440,40.36
Goa,2019-11-30, M,23.71,159489,44.09
Goa,2019-12-31, M,3.54,177155,38.7
Goa,2020-01-31, M,5.38,158936,35.36
Goa,2020-02-29, M,0,171672,36.11
Goa,2020-04-30, M,15.91,181657,45.36
Goa,2020-05-31, M,20,128538,33.71
Goa,2020-07-31, M,16.36,177137,44.35
Goa,2020-09-30, M,1.52,156241,33.17
Goa,2020-10-31, M,18,145403,37.04
Goa,2020-11-30, M,14.29,153337,37.33
Goa,2020-12-31, M,17.92,150093,38.13
Goa,2021-01-31, M,8.7,162592,37.1
Goa,2021-02-28, M,21.67,151542,40.27
Goa,2021-03-31, M,31.82,140054,42.72
Goa,2021-04-30, M,15,138670,33.9
Goa,2021-05-31, M,16.07,159434,39.44
Goa,2021-06-30, M,21.43,131485,34.71
Goa,2021-07-31, M,25.37,138661,38.51
Goa,2021-08-31, M,12.5,164250,38.87
Gujarat,2016-01-31, M,2.31,12454838,48.97
Gujarat,2016-02-29, M,4.9,11231726,45.3
Gujarat,2016-03-31, M,2.47,12152621,47.72
Gujarat,2016-04-30, M,2.02,12897823,50.35
Gujarat,2016-05-31, M,1.48,13873626,53.78
Gujarat,2016-06-30, M,2.93,11496245,45.16
Gujarat,2016-07-31, M,1.65,12637358,48.92
Gujarat,2016-08-31, M,0.8,12307651,47.17
Gujarat,2016-09-30, M,1.01,13150390,50.43
Gujarat,2016-10-31, M,1.47,12618305,48.54
Gujarat,2016-11-30, M,1.72,13034827,50.2
Gujarat,2016-12-31, M,6.25,11854052,47.79
Gujarat,2017-01-31, M,1.23,13221793,50.52
Gujarat,2017-02-28, M,0.91,11953144,45.46
Gujarat,2017-03-31, M,5.32,11977927,47.6
Gujarat,2017-04-30, M,5.14,11854565,46.96
Gujarat,2017-05-31, M,2.7,11716313,45.18
Gujarat,2017-06-30, M,3.59,11730423,45.58
Gujarat,2017-07-31, M,2.92,12120704,46.7
Gujarat,2017-08-31, M,2.24,12277389,46.91
Gujarat,2017-09-30, M,3.36,11044703,42.63
Gujarat,2017-10-31, M,4.86,11348119,44.42
Gujarat,2017-11-30, M,3.23,12887989,49.53
Gujarat,2017-12-31, M,1.47,12655392,47.69
Gujarat,2018-01-31, M,3,11544838,44.13
Gujarat,2018-02-28, M,11.12,11495243,47.89
Gujarat,2018-03-31, M,5.46,12701625,49.67
Gujarat,2018-04-30, M,4.63,13121908,50.79
Gujarat,2018-05-31, M,5.71,11179972,43.7
Gujarat,2018-06-30, M,6.09,11556778,45.3
Gujarat,2018-07-31, M,5.22,12867557,49.89
Gujarat,2018-08-31, M,2.51,13373766,50.34
Gujarat,2018-09-30, M,4.51,12607752,48.38
Gujarat,2018-10-31, M,7.94,12253250,48.7
Gujarat,2018-11-30, M,5.31,13840682,53.4
Gujarat,2018-12-31, M,3.67,13487829,51.08
Gujarat,2019-01-31, M,5.91,13698898,53.03
Gujarat,2019-02-28, M,5.42,13307765,51.18
Gujarat,2019-03-31, M,4.05,14489544,54.84
Gujarat,2019-04-30, M,2.73,14011137,52.24
Gujarat,2019-05-31, M,2.88,13954726,52.03
Gujarat,2019-06-30, M,4.77,13199275,50.12
Gujarat,2019-07-31, M,4.58,14327088,54.21
Gujarat,2019-08-31, M,3.7,13507339,50.57
Gujarat,2019-09-30, M,6.29,13280777,51.01
Gujarat,2019-10-31, M,4.91,13828523,52.27
Gujarat,2019-11-30, M,4.68,14487815,54.55
Gujarat,2019-12-31, M,3.46,13877824,51.51
Gujarat,2020-01-31, M,5.35,14301844,54.07
Gujarat,2020-02-29, M,6.64,13973042,53.48
Gujarat,2020-03-31, M,7.59,13483615,52.06
Gujarat,2020-04-30, M,12,8587594,34.77
Gujarat,2020-05-31, M,12.56,11740781,47.76
Gujarat,2020-06-30, M,1.39,13270426,47.8
Gujarat,2020-07-31, M,0.58,13895092,49.57
Gujarat,2020-08-31, M,0.95,12611779,45.09
Gujarat,2020-09-30, M,3.24,15008970,54.85
Gujarat,2020-10-31, M,2.7,14534338,52.74
Gujarat,2020-11-30, M,4.58,14315192,52.89
Gujarat,2020-12-31, M,1.3,11784046,42.03
Gujarat,2021-01-31, M,3.11,13893075,50.4
Gujarat,2021-02-28, M,3.03,13470268,48.76
Gujarat,2021-03-31, M,2.15,14357667,51.43
Gujarat,2021-04-30, M,1.61,13739426,48.87
Gujarat,2021-05-31, M,2.34,13711252,49.06
Gujarat,2021-06-30, M,1.54,14206021,50.35
Gujarat,2021-07-31, M,0.97,14920938,52.5
Gujarat,2021-08-31, M,1.19,13146704,46.29
Haryana,2016-01-31, M,12.75,5166429,46.74
